category,distance,duration,nearby_places,title,url,p_rating,count,itemId
Nature,44 Kms,2-3 Hours,None,Shillong Lake,/india/shillong/tonight-attack-soon,4.7,239,9420
Beach,8 Kms,Full Day,None,Mumbai Resort,/india/mumbai/benefit-perform,1.4,772,2301
Religious,3 Kms,2-3 Hours,None,Varanasi Ghat,/india/varanasi/degree-now-live,3.1,743,1364
Adventure,25 Kms,2-3 Hours,None,Ladakh Rafting Point,/india/ladakh/bag-technology-us,2.2,410,1588
Heritage,19 Kms,Full Day,None,Delhi Museum,/india/delhi/south-cold-country,3.8,721,8641
Adventure,19 Kms,1-2 Hours,None,Goa Rafting Point,/india/goa/everything-movie,3.2,539,4366
Beach,7 Kms,2-3 Hours,None,Mumbai Beach,/india/mumbai/grow-ok-relate,3.5,858,3541
Nature,41 Kms,2-3 Hours,None,Shillong Lake,/india/shillong/pay-anyone-such,4.9,57,3543
Nature,31 Kms,Half Day,None,Leh Hill Station,/india/leh/wonder-upon-help,3.2,901,6171
Beach,11 Kms,Half Day,None,Mumbai Beach,/india/mumbai/simple-decision,4.2,977,5732
Wildlife,20 Kms,1-2 Hours,None,Jim Corbett National Park,/india/jim corbett/indicate-hand,1.1,505,5789
Heritage,34 Kms,Full Day,None,Jaipur Museum,/india/jaipur/theory-so-hospital,1.9,50,4728
Wildlife,35 Kms,1-2 Hours,None,Kaziranga National Park,/india/kaziranga/politics-son,3.1,334,7222
Wildlife,38 Kms,Full Day,None,Sundarbans National Park,/india/sundarbans/ground-policy-wife,2.0,693,6422
Wildlife,2 Kms,2-3 Hours,None,Kaziranga National Park,/india/kaziranga/action-class-want,2.4,678,3696
Wildlife,42 Kms,2-3 Hours,None,Ranthambore Sanctuary,/india/ranthambore/support-real-beyond,1.4,913,6071
Beach,48 Kms,2-3 Hours,None,Puri Beach,/india/puri/student-last,4.1,529,7019
Religious,23 Kms,Half Day,None,Varanasi Ghat,/india/varanasi/finally-cell-could,2.3,789,1663
Wildlife,10 Kms,Full Day,None,Jim Corbett Sanctuary,/india/jim corbett/population-likely,4.0,57,3515
Heritage,11 Kms,1-2 Hours,None,Hyderabad Fort,/india/hyderabad/then-couple-space,2.9,203,9257
Nature,30 Kms,Full Day,None,Shillong Garden,/india/shillong/real-out-truth,4.4,341,3863
Religious,9 Kms,2-3 Hours,None,Tirupati Church,/india/tirupati/oil-pattern-fund,4.9,598,6067
Wildlife,31 Kms,Half Day,None,Jim Corbett Sanctuary,/india/jim corbett/college-city,4.4,136,9228
Wildlife,26 Kms,Half Day,None,Ranthambore National Park,/india/ranthambore/body-oil-drive,4.4,448,9623
Beach,41 Kms,2-3 Hours,None,Mumbai Resort,/india/mumbai/realize-interesting,2.5,378,5404
Adventure,19 Kms,2-3 Hours,None,Goa Trekking Trail,/india/goa/daughter-end,1.5,311,9676
Religious,9 Kms,1-2 Hours,None,Rishikesh Temple,/india/rishikesh/government-simple,4.0,386,8938
Religious,44 Kms,1-2 Hours,None,Varanasi Temple,/india/varanasi/woman-dream-must-be,2.3,617,7063
Heritage,17 Kms,Half Day,None,Agra Museum,/india/agra/price-increase,4.0,400,8710
Nature,31 Kms,1-2 Hours,None,Leh Hill Station,/india/leh/along-stop-letter,2.6,456,7841
Religious,3 Kms,2-3 Hours,None,Madurai Temple,/india/madurai/but-open,3.8,343,4222
Nature,7 Kms,Half Day,None,Munnar Hill Station,/india/munnar/lawyer-possible,3.3,451,7327
Religious,17 Kms,Full Day,None,Amritsar Ghat,/india/amritsar/nearly-turn-within,1.0,650,8248
Wildlife,17 Kms,2-3 Hours,None,Kaziranga Sanctuary,/india/kaziranga/computer-the-admit,1.4,552,9829
Adventure,7 Kms,Full Day,None,Manali Rafting Point,/india/manali/race-recently-mrs,3.7,320,2740
Heritage,40 Kms,Half Day,None,Hyderabad Fort,/india/hyderabad/blood-crime-speech,4.9,522,9916
Heritage,20 Kms,Half Day,None,Jaipur Palace,/india/jaipur/else-marriage,3.6,893,9759
Adventure,11 Kms,2-3 Hours,None,Ladakh Trekking Trail,/india/ladakh/us-common-beautiful,2.7,731,7076
Religious,13 Kms,Full Day,None,Amritsar Church,/india/amritsar/effort-detail,4.0,886,1897
Adventure,49 Kms,Full Day,None,Ladakh Rafting Point,/india/ladakh/win-dark-like-front,1.4,795,5215
Nature,21 Kms,2-3 Hours,None,Munnar Hill Station,/india/munnar/own-visit-chance,4.6,976,1638
Religious,41 Kms,1-2 Hours,None,Madurai Church,/india/madurai/organization-any,2.0,127,2179
Nature,1 Kms,1-2 Hours,None,Munnar Lake,/india/munnar/instead-ever,1.6,169,4212
Beach,25 Kms,2-3 Hours,None,Goa Resort,/india/goa/note-industry-very,3.8,360,8369
Beach,10 Kms,Full Day,None,Puri Beach,/india/puri/live-statement,1.0,922,7707
Nature,40 Kms,2-3 Hours,None,Ooty Lake,/india/ooty/sea-safe-usually,4.4,603,5160
Religious,16 Kms,1-2 Hours,None,Tirupati Ghat,/india/tirupati/window-agent,4.7,867,4373
Religious,14 Kms,Full Day,None,Varanasi Temple,/india/varanasi/generation-both,4.9,663,5967
Adventure,16 Kms,Full Day,None,Goa Rafting Point,/india/goa/a-likely-future-him,1.6,326,1830
Beach,29 Kms,2-3 Hours,None,Kochi Beach,/india/kochi/chair-foreign-sing,4.6,267,9761
Beach,12 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/someone-long-night,4.2,917,7757
Adventure,48 Kms,Half Day,None,Manali Trekking Trail,/india/manali/ask-thousand-be-hit,4.1,503,4396
Heritage,35 Kms,Full Day,None,Delhi Museum,/india/delhi/drug-at-pull-light,2.6,544,3035
Religious,45 Kms,Full Day,None,Tirupati Temple,/india/tirupati/event-explain-crime,2.7,703,4423
Beach,41 Kms,Full Day,None,Goa Resort,/india/goa/involve-finally,3.1,502,4618
Wildlife,10 Kms,Half Day,None,Sundarbans National Park,/india/sundarbans/cost-drive-industry,3.1,799,6148
Religious,21 Kms,1-2 Hours,None,Varanasi Temple,/india/varanasi/energy-create,3.0,189,3413
Nature,47 Kms,1-2 Hours,None,Leh Hill Station,/india/leh/building-culture,2.0,486,9954
Beach,13 Kms,Half Day,None,Puri Resort,/india/puri/western-student-us,3.8,338,141
Adventure,48 Kms,2-3 Hours,None,Rishikesh Rafting Point,/india/rishikesh/nearly-seat-foreign,2.2,204,4341
Adventure,35 Kms,Half Day,None,Manali Rafting Point,/india/manali/hold-drive-charge,2.3,577,8060
Heritage,5 Kms,Full Day,None,Hyderabad Museum,/india/hyderabad/while-western-name,2.9,127,6577
Nature,14 Kms,Full Day,None,Ooty Garden,/india/ooty/note-side-bit-guess,2.2,303,652
Heritage,6 Kms,Half Day,None,Delhi Palace,/india/delhi/lot-appear-music,1.6,361,2074
Nature,36 Kms,Full Day,None,Shillong Lake,/india/shillong/serious-before,1.6,208,5331
Beach,36 Kms,2-3 Hours,None,Puri Beach,/india/puri/suddenly-population,2.9,610,4420
Beach,15 Kms,Full Day,None,Chennai Beach,/india/chennai/customer-various,2.4,274,5221
Beach,24 Kms,1-2 Hours,None,Goa Resort,/india/goa/meeting-watch,1.3,783,1323
Religious,5 Kms,2-3 Hours,None,Amritsar Temple,/india/amritsar/involve-sing,4.6,140,435
Wildlife,22 Kms,1-2 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/section-suffer,2.6,795,6698
Beach,4 Kms,Full Day,None,Mumbai Resort,/india/mumbai/certain-fast-too,4.4,855,5205
Wildlife,36 Kms,1-2 Hours,None,Ranthambore National Park,/india/ranthambore/computer-third-out,4.1,204,6966
Heritage,41 Kms,Half Day,None,Jaipur Museum,/india/jaipur/upon-practice-check,3.8,362,9240
Adventure,43 Kms,2-3 Hours,None,Ladakh Trekking Trail,/india/ladakh/more-although,4.1,731,7760
Nature,47 Kms,Full Day,None,Ooty Lake,/india/ooty/board-plan-allow,4.2,263,1176
Wildlife,30 Kms,Half Day,None,Sundarbans National Park,/india/sundarbans/treatment-radio-do,3.3,886,1232
Religious,1 Kms,Half Day,None,Rishikesh Temple,/india/rishikesh/the-bed-individual,4.2,196,1867
Religious,43 Kms,Half Day,None,Amritsar Ghat,/india/amritsar/kid-drop-if-foot,4.3,984,5359
Nature,29 Kms,Full Day,None,Leh Lake,/india/leh/information-central,4.5,861,8268
Adventure,29 Kms,Full Day,None,Goa Trekking Trail,/india/goa/reveal-agree,4.6,968,6926
Nature,2 Kms,2-3 Hours,None,Ooty Hill Station,/india/ooty/case-for-together,2.7,343,1472
Wildlife,36 Kms,Full Day,None,Jim Corbett Sanctuary,/india/jim corbett/rate-morning,2.9,82,2366
Heritage,34 Kms,2-3 Hours,None,Jaipur Museum,/india/jaipur/hour-perform-term,1.2,239,8482
Heritage,17 Kms,2-3 Hours,None,Kolkata Museum,/india/kolkata/real-boy-collection,2.2,518,549
Nature,2 Kms,2-3 Hours,None,Leh Lake,/india/leh/six-assume-guy,3.9,939,1416
Wildlife,37 Kms,Full Day,None,Sundarbans National Park,/india/sundarbans/which-husband-blood,2.0,92,8524
Beach,2 Kms,2-3 Hours,None,Puri Resort,/india/puri/receive-water-study,2.5,319,2947
Adventure,40 Kms,1-2 Hours,None,Ladakh Trekking Trail,/india/ladakh/help-election,4.6,458,2031
Wildlife,47 Kms,2-3 Hours,None,Sundarbans Sanctuary,/india/sundarbans/defense-hard-future,2.8,521,9930
Religious,27 Kms,Full Day,None,Madurai Ghat,/india/madurai/short-evening-night,2.4,103,1696
Religious,28 Kms,1-2 Hours,None,Varanasi Ghat,/india/varanasi/hit-woman-field-day,3.7,76,2605
Adventure,38 Kms,Half Day,None,Manali Trekking Trail,/india/manali/possible-career,4.2,87,5418
Adventure,42 Kms,2-3 Hours,None,Manali Trekking Trail,/india/manali/then-training-ten,2.7,829,9350
Nature,42 Kms,Half Day,None,Ooty Garden,/india/ooty/his-least-guy-this,3.9,540,3732
Beach,20 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/trial-far-she-any,5.0,211,710
Beach,24 Kms,1-2 Hours,None,Mumbai Beach,/india/mumbai/save-section,2.5,109,6271
Religious,28 Kms,Full Day,None,Tirupati Temple,/india/tirupati/according-this-red,3.7,862,8772
Adventure,19 Kms,1-2 Hours,None,Ladakh Rafting Point,/india/ladakh/drop-finally-board,4.5,80,4339
Religious,20 Kms,Half Day,None,Rishikesh Temple,/india/rishikesh/low-general-letter,4.4,657,2004
Wildlife,2 Kms,Half Day,None,Ranthambore Sanctuary,/india/ranthambore/ready-black-half,3.8,491,7504
Beach,49 Kms,Half Day,None,Chennai Resort,/india/chennai/garden-place-along,1.9,675,7115
Heritage,35 Kms,Full Day,None,Jaipur Museum,/india/jaipur/newspaper-reveal,1.7,655,916
Beach,27 Kms,1-2 Hours,None,Mumbai Beach,/india/mumbai/worker-police,1.7,901,3422
Heritage,1 Kms,2-3 Hours,None,Kolkata Museum,/india/kolkata/term-within-whose,4.7,939,551
Adventure,13 Kms,Half Day,None,Ladakh Trekking Trail,/india/ladakh/official-begin,1.0,609,3493
Wildlife,32 Kms,1-2 Hours,None,Ranthambore National Park,/india/ranthambore/sing-benefit-true,2.3,174,8234
Nature,35 Kms,Half Day,None,Ooty Garden,/india/ooty/wife-they-soldier,1.9,78,3268
Wildlife,40 Kms,1-2 Hours,None,Sundarbans Sanctuary,/india/sundarbans/environment-seven,2.0,983,3913
Nature,37 Kms,2-3 Hours,None,Ooty Hill Station,/india/ooty/guess-visit-phone,3.2,875,3255
Beach,16 Kms,1-2 Hours,None,Puri Beach,/india/puri/environmental,3.3,450,2630
Wildlife,26 Kms,Half Day,None,Kaziranga National Park,/india/kaziranga/performance,4.3,248,1653
Wildlife,10 Kms,1-2 Hours,None,Jim Corbett National Park,/india/jim corbett/maintain-school-eat,3.7,207,1452
Nature,17 Kms,1-2 Hours,None,Shillong Hill Station,/india/shillong/on-appear-own-air,1.1,107,5433
Adventure,32 Kms,2-3 Hours,None,Manali Rafting Point,/india/manali/suggest-assume,4.4,728,3843
Nature,30 Kms,Full Day,None,Munnar Hill Station,/india/munnar/he-base-old-throw,1.3,635,1711
Wildlife,43 Kms,Full Day,None,Kaziranga National Park,/india/kaziranga/series-although,3.4,347,7587
Adventure,19 Kms,Half Day,None,Manali Trekking Trail,/india/manali/group-mr-second,4.5,553,6694
Beach,37 Kms,2-3 Hours,None,Mumbai Resort,/india/mumbai/happy-less-part-mr,1.6,887,6662
Beach,9 Kms,2-3 Hours,None,Goa Resort,/india/goa/model-president,1.9,710,8650
Wildlife,45 Kms,1-2 Hours,None,Kaziranga National Park,/india/kaziranga/popular-nothing,4.8,546,6602
Religious,46 Kms,1-2 Hours,None,Madurai Ghat,/india/madurai/position-less-mind,4.9,279,1160
Beach,49 Kms,1-2 Hours,None,Kochi Resort,/india/kochi/involve-card-baby,4.3,659,8242
Wildlife,14 Kms,1-2 Hours,None,Sundarbans Sanctuary,/india/sundarbans/develop-present,3.1,819,4087
Nature,44 Kms,2-3 Hours,None,Munnar Hill Station,/india/munnar/less-carry-even,4.4,860,349
Heritage,50 Kms,Half Day,None,Kolkata Palace,/india/kolkata/down-state-industry,3.6,814,1696
Religious,39 Kms,Full Day,None,Rishikesh Ghat,/india/rishikesh/pm-set-the-together,3.6,93,4399
Beach,27 Kms,1-2 Hours,None,Mumbai Beach,/india/mumbai/he-strong-blue,2.4,783,6296
Beach,39 Kms,Full Day,None,Kochi Beach,/india/kochi/amount-human,4.3,118,3864
Beach,42 Kms,1-2 Hours,None,Puri Beach,/india/puri/local-laugh-raise,3.4,506,1494
Beach,34 Kms,1-2 Hours,None,Goa Resort,/india/goa/mouth-itself-wide,2.5,199,9019
Wildlife,11 Kms,2-3 Hours,None,Sundarbans Sanctuary,/india/sundarbans/test-war-focus,4.9,696,6998
Beach,47 Kms,Full Day,None,Mumbai Beach,/india/mumbai/husband-training,4.4,552,7817
Nature,13 Kms,1-2 Hours,None,Ooty Hill Station,/india/ooty/create-mind-hear,3.4,345,4568
Wildlife,10 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/hope-figure-lead,2.2,667,142
Adventure,4 Kms,Half Day,None,Ladakh Trekking Trail,/india/ladakh/thousand-human-few,3.7,594,2106
Beach,28 Kms,1-2 Hours,None,Mumbai Resort,/india/mumbai/effect-animal-top,1.2,772,260
Wildlife,47 Kms,1-2 Hours,None,Kaziranga Sanctuary,/india/kaziranga/describe-report,3.0,731,4439
Heritage,46 Kms,1-2 Hours,None,Hyderabad Museum,/india/hyderabad/pattern-safe-ready,4.5,442,8982
Heritage,33 Kms,2-3 Hours,None,Hyderabad Museum,/india/hyderabad/can-receive,3.2,766,3277
Religious,15 Kms,Half Day,None,Varanasi Church,/india/varanasi/staff-tv-structure,2.7,321,2899
Wildlife,9 Kms,1-2 Hours,None,Ranthambore Sanctuary,/india/ranthambore/morning-fight,2.8,943,9278
Beach,17 Kms,2-3 Hours,None,Puri Resort,/india/puri/call-level-else,2.7,540,2617
Wildlife,25 Kms,Half Day,None,Ranthambore National Park,/india/ranthambore/type-heart-benefit,5.0,327,2333
Heritage,35 Kms,1-2 Hours,None,Hyderabad Palace,/india/hyderabad/quite-onto-building,3.8,807,5832
Beach,3 Kms,Half Day,None,Goa Beach,/india/goa/maintain-respond,3.7,202,1532
Heritage,41 Kms,1-2 Hours,None,Jaipur Museum,/india/jaipur/support-safe,4.8,122,4670
Adventure,35 Kms,1-2 Hours,None,Goa Rafting Point,/india/goa/focus-campaign,4.3,592,6754
Wildlife,41 Kms,2-3 Hours,None,Sundarbans Sanctuary,/india/sundarbans/on-box-others,2.4,724,917
Beach,40 Kms,Half Day,None,Chennai Resort,/india/chennai/child-five-win,2.2,769,1469
Nature,23 Kms,2-3 Hours,None,Munnar Garden,/india/munnar/yeah-tv-major-near,3.8,145,8440
Wildlife,49 Kms,2-3 Hours,None,Jim Corbett Sanctuary,/india/jim corbett/might-training,2.3,731,8598
Nature,49 Kms,Full Day,None,Munnar Garden,/india/munnar/interest-share,2.6,944,6663
Adventure,6 Kms,Half Day,None,Manali Rafting Point,/india/manali/cell-two-sign,1.9,713,5942
Beach,8 Kms,2-3 Hours,None,Puri Resort,/india/puri/total-may-page,2.6,545,5459
Religious,20 Kms,1-2 Hours,None,Madurai Church,/india/madurai/my-body-develop,4.7,303,1822
Nature,9 Kms,2-3 Hours,None,Leh Lake,/india/leh/really-idea-simple,1.9,804,7854
Beach,36 Kms,Half Day,None,Puri Beach,/india/puri/likely-remember,5.0,71,3834
Nature,33 Kms,Full Day,None,Ooty Garden,/india/ooty/threat-minute,3.5,111,986
Adventure,26 Kms,Half Day,None,Rishikesh Trekking Trail,/india/rishikesh/fly-card-out-space,3.5,832,6045
Nature,32 Kms,1-2 Hours,None,Ooty Hill Station,/india/ooty/require-explain,3.0,559,2154
Heritage,33 Kms,2-3 Hours,None,Jaipur Museum,/india/jaipur/learn-exactly,2.3,404,7770
Wildlife,30 Kms,Full Day,None,Sundarbans National Park,/india/sundarbans/mouth-really-police,3.5,453,3170
Adventure,41 Kms,2-3 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/test-investment,1.6,313,2289
Heritage,21 Kms,1-2 Hours,None,Agra Fort,/india/agra/reduce-oil,1.0,188,8425
Religious,18 Kms,Full Day,None,Rishikesh Church,/india/rishikesh/whom-read-claim,1.3,201,9212
Beach,4 Kms,2-3 Hours,None,Chennai Beach,/india/chennai/people-sing-middle,3.1,536,6050
Heritage,8 Kms,Half Day,None,Jaipur Museum,/india/jaipur/buy-lot-society-end,3.0,579,120
Heritage,44 Kms,1-2 Hours,None,Delhi Museum,/india/delhi/argue-law-evidence,4.5,380,9685
Wildlife,5 Kms,1-2 Hours,None,Kaziranga National Park,/india/kaziranga/room-woman-thing,4.3,684,4134
Heritage,22 Kms,1-2 Hours,None,Delhi Fort,/india/delhi/walk-red-inside,2.9,141,3761
Nature,29 Kms,Full Day,None,Leh Hill Station,/india/leh/scene-girl-level,4.0,613,6653
Adventure,3 Kms,Half Day,None,Goa Trekking Trail,/india/goa/study-way-drive,1.7,392,4837
Religious,6 Kms,1-2 Hours,None,Rishikesh Temple,/india/rishikesh/hit-exactly-really,1.3,748,5021
Heritage,42 Kms,2-3 Hours,None,Delhi Fort,/india/delhi/consider-make-need,1.5,897,177
Religious,13 Kms,1-2 Hours,None,Amritsar Church,/india/amritsar/onto-spring-perform,2.4,185,4055
Adventure,44 Kms,1-2 Hours,None,Manali Rafting Point,/india/manali/central-try-order,2.1,1000,8537
Adventure,10 Kms,2-3 Hours,None,Ladakh Rafting Point,/india/ladakh/manager-oil,3.8,697,9624
Heritage,31 Kms,1-2 Hours,None,Jaipur Palace,/india/jaipur/special-teach-avoid,4.1,418,2693
Beach,34 Kms,Half Day,None,Goa Resort,/india/goa/federal-but-person,4.9,922,6197
Religious,19 Kms,Full Day,None,Varanasi Church,/india/varanasi/when-word-together,5.0,357,4168
Adventure,17 Kms,2-3 Hours,None,Ladakh Trekking Trail,/india/ladakh/radio-billion-visit,3.5,815,8455
Religious,42 Kms,Full Day,None,Rishikesh Temple,/india/rishikesh/next-statement-grow,2.7,569,4742
Nature,17 Kms,Half Day,None,Ooty Garden,/india/ooty/natural-worker,2.2,426,4558
Nature,26 Kms,2-3 Hours,None,Ooty Lake,/india/ooty/pay-walk-market-eye,2.4,436,4851
Beach,50 Kms,Half Day,None,Mumbai Resort,/india/mumbai/break-stand-crime,3.7,978,7213
Religious,42 Kms,2-3 Hours,None,Tirupati Church,/india/tirupati/area-television,4.0,848,5860
Adventure,23 Kms,2-3 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/keep-believe-person,2.9,887,7291
Religious,10 Kms,Half Day,None,Varanasi Temple,/india/varanasi/population-fact,3.4,787,9930
Nature,48 Kms,1-2 Hours,None,Ooty Garden,/india/ooty/ever-western-first,4.3,864,4014
Wildlife,42 Kms,Half Day,None,Sundarbans National Park,/india/sundarbans/arrive-card-also,1.6,708,74
Religious,45 Kms,2-3 Hours,None,Madurai Church,/india/madurai/build-light-pattern,4.5,290,4270
Beach,28 Kms,2-3 Hours,None,Kochi Resort,/india/kochi/matter-us-me,1.5,524,6375
Beach,36 Kms,Full Day,None,Mumbai Beach,/india/mumbai/old-certain,1.4,134,9103
Adventure,38 Kms,Half Day,None,Rishikesh Rafting Point,/india/rishikesh/indeed-clear-state,4.5,264,7825
Beach,32 Kms,2-3 Hours,None,Goa Resort,/india/goa/what-practice,3.8,651,6626
Heritage,7 Kms,2-3 Hours,None,Jaipur Fort,/india/jaipur/author-economy,1.8,948,2576
Adventure,9 Kms,Half Day,None,Manali Rafting Point,/india/manali/yeah-method,3.2,288,590
Beach,47 Kms,Full Day,None,Chennai Beach,/india/chennai/candidate-second,4.4,454,531
Religious,11 Kms,Full Day,None,Tirupati Church,/india/tirupati/large-nothing,1.6,543,4262
Wildlife,29 Kms,Full Day,None,Kaziranga National Park,/india/kaziranga/kid-believe-work,4.5,383,7668
Heritage,9 Kms,Full Day,None,Jaipur Museum,/india/jaipur/these-social,1.4,392,9640
Beach,28 Kms,2-3 Hours,None,Puri Beach,/india/puri/now-during-me-stage,3.7,681,8560
Heritage,43 Kms,Full Day,None,Agra Fort,/india/agra/much-assume-read,4.4,71,3510
Heritage,42 Kms,Half Day,None,Kolkata Museum,/india/kolkata/toward-spring-air,4.2,958,2983
Heritage,25 Kms,1-2 Hours,None,Agra Museum,/india/agra/provide-artist-hope,1.3,304,2982
Wildlife,23 Kms,Half Day,None,Jim Corbett National Park,/india/jim corbett/total-interesting,1.5,585,5898
Adventure,46 Kms,2-3 Hours,None,Rishikesh Trekking Trail,/india/rishikesh/ground-who-tend,1.2,594,6591
Adventure,8 Kms,1-2 Hours,None,Ladakh Rafting Point,/india/ladakh/billion-around,2.0,136,8532
Religious,36 Kms,1-2 Hours,None,Varanasi Church,/india/varanasi/again-avoid-even,4.9,932,7231
Religious,25 Kms,Full Day,None,Amritsar Temple,/india/amritsar/nature-resource,2.4,63,5581
Wildlife,15 Kms,Half Day,None,Sundarbans National Park,/india/sundarbans/forget-response,2.8,595,5751
Adventure,3 Kms,1-2 Hours,None,Goa Rafting Point,/india/goa/door-none-key,2.6,510,6646
Nature,7 Kms,Half Day,None,Leh Garden,/india/leh/join-well-party,4.9,941,4105
Wildlife,7 Kms,2-3 Hours,None,Jim Corbett National Park,/india/jim corbett/house-save-health,1.1,978,7957
Nature,27 Kms,2-3 Hours,None,Ooty Lake,/india/ooty/home-participant,1.1,745,8198
Religious,6 Kms,Half Day,None,Rishikesh Temple,/india/rishikesh/never-myself-not,1.6,841,4361
Wildlife,5 Kms,Half Day,None,Jim Corbett National Park,/india/jim corbett/rate-community,2.2,468,3339
Nature,46 Kms,2-3 Hours,None,Shillong Hill Station,/india/shillong/season-natural-you,2.3,781,4119
Religious,10 Kms,1-2 Hours,None,Madurai Temple,/india/madurai/space-heavy-popular,1.4,859,3146
Adventure,18 Kms,2-3 Hours,None,Rishikesh Rafting Point,/india/rishikesh/under-activity-fire,1.4,376,5801
Heritage,8 Kms,Full Day,None,Delhi Fort,/india/delhi/beyond-his-series,3.1,735,8682
Religious,21 Kms,2-3 Hours,None,Tirupati Church,/india/tirupati/sister-daughter-his,2.7,601,4201
Wildlife,37 Kms,1-2 Hours,None,Ranthambore National Park,/india/ranthambore/exist-study-over,3.9,424,5326
Wildlife,29 Kms,Half Day,None,Jim Corbett National Park,/india/jim corbett/sing-right,5.0,272,3073
Adventure,39 Kms,1-2 Hours,None,Goa Trekking Trail,/india/goa/bring-him-friend,1.1,529,5819
